Store,Dept,Date,Weekly_Sales,IsHoliday_x,year,month,week,day,day_of_week,lag_1,lag_2,rolling_mean,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday_y,Type,Size,lag_7,lag_14,rolling_mean_7,rolling_std_7
30,23,2012-10-19,8947.99,False,2012,10,42,19,4,9294.44,3826.36,7159.747499999976,68.52,3.594,37.11,48.46,0.15,526.09,1030.33,223.0598077,6.17,False,2,42988.0,9307.9,9220.2,7846.097142857143,4697.306606343341
40,58,2012-10-19,8820.9,False,2012,10,42,19,4,9306.21,42311.34,16049.054999999984,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,7494.34,24368.21,8573.097142857143,14935.488276308904
30,24,2012-10-19,8029.73,False,2012,10,42,19,4,12498.32,12428.87,13277.537499999977,68.52,3.594,37.11,48.46,0.15,775.96,1030.33,223.0598077,6.17,False,2,42988.0,5475.88,12092.96,7843.851428571428,10843.27898979643
40,56,2012-10-19,459.0,False,2012,10,42,19,4,495.0,867.84,8692.604999999985,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,459.0,180.0,504.0,9528.999607372984
30,25,2012-10-19,1157.12,False,2012,10,42,19,4,1141.71,5888.82,3742.0949999999757,68.52,3.594,37.11,48.46,0.15,775.96,1030.33,223.0598077,6.17,False,2,42988.0,1134.92,15881.91,935.6157142857144,3042.977142146648
40,43,2012-10-19,5.97,False,2012,10,42,19,4,74.67,14408.55,6940.492499999988,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,8.97,44263.4,29.434285714285714,5460.020340507871
30,40,2012-10-19,5930.21,False,2012,10,42,19,4,5193.75,7699.74,17886.767499999987,68.52,3.594,37.11,48.46,0.15,640.64,1030.33,223.0598077,6.17,False,2,42988.0,5232.91,388.33,5340.297142857143,32832.18404764499
30,71,2012-10-19,91133.11,False,2012,10,42,19,4,93557.17,11116.81,46987.86249999998,68.52,3.594,37.11,48.46,0.15,640.64,1030.33,223.0598077,6.17,False,2,42988.0,85840.76,927.24,90358.75285714286,49453.58777283052
40,42,2012-10-19,5646.18,False,2012,10,42,19,4,5734.2,3086.84,2826.684999999986,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,5069.2,886.78,5185.092857142858,4657.970518318238
30,59,2012-10-19,4526.81,False,2012,10,42,19,4,5180.98,39779.63,18521.974999999988,68.52,3.594,37.11,48.46,0.15,129.04,1030.33,223.0598077,6.17,False,2,42988.0,6357.51,5851.26,4285.737142857143,15969.607739096127
30,60,2012-10-19,45062.29,False,2012,10,42,19,4,46725.09,11696.56,27704.757499999985,68.52,3.594,37.11,48.46,0.15,129.04,1030.33,223.0598077,6.17,False,2,42988.0,31017.47,38083.14,43668.71571428572,15676.56648618439
40,29,2012-10-19,2167.5,False,2012,10,42,19,4,3230.78,38.85,1419.9674999999845,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,1687.28,7516.45,2080.9557142857143,3502.009438454035
30,22,2012-10-19,4193.99,False,2012,10,42,19,4,6960.44,17135.92,10636.232499999976,68.52,3.594,37.11,48.46,0.15,775.96,1030.33,223.0598077,6.17,False,2,42988.0,10221.29,10391.78,4656.3042857142855,11736.966800002589
30,55,2012-10-19,187.14,False,2012,10,42,19,4,166.98,2188.44,2560.572499999985,68.52,3.594,37.11,48.46,0.15,640.64,1030.33,223.0598077,6.17,False,2,42988.0,155.82,39.0,182.71428571428572,4973.508630445657
30,79,2012-10-19,11272.87,False,2012,10,42,19,4,11202.2,104460.17,50303.46249999998,68.52,3.594,37.11,48.46,0.15,75.11,1030.33,223.0598077,6.17,False,2,42988.0,7832.72,31860.4,9866.992857142859,39499.32203984557
40,16,2012-10-19,18018.76,False,2012,10,42,19,4,14548.2,3475.38,9572.979999999985,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,559.02,3874.78,8898.151428571427,8683.447849418073
37,53,2012-10-19,20.64,False,2012,10,42,19,4,178.88,3965.58,15227.632499999989,74.06,3.594,121.25,48.46,6.6,724.63,888.9,222.0951719,6.228,False,2,39910.0,3.16,4158.08,64.89,19534.20632142412
37,58,2012-10-19,752.12,False,2012,10,42,19,4,682.31,6272.36,3269.757499999989,74.06,3.594,121.25,48.46,6.6,1579.67,888.9,222.0951719,6.228,False,2,39910.0,665.46,3920.77,744.2871428571428,7327.975282593264
34,51,2012-10-19,64.0,False,2012,10,42,19,4,76.76,2335.25,3859.117499999978,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,43.92,6170.79,41.18857142857143,3934.435472337649
34,52,2012-10-19,5888.85,False,2012,10,42,19,4,8420.63,14110.86,5659.1624999999785,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,9561.53,917.98,7069.831428571428,12792.633411050936
37,56,2012-10-19,207.0,False,2012,10,42,19,4,306.0,7875.33,15810.719999999985,74.06,3.594,121.25,48.46,6.6,459.34,888.9,222.0951719,6.228,False,2,39910.0,360.0,21567.0,345.85714285714283,20763.740783056735
34,53,2012-10-19,223.12,False,2012,10,42,19,4,493.84,16.18,8557.16999999998,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,146.52,3944.67,355.3157142857143,8354.59511998963
37,55,2012-10-19,21.96,False,2012,10,42,19,4,35.11,8.35,10708.297499999988,74.06,3.594,121.25,48.46,6.6,136.45,888.9,222.0951719,6.228,False,2,39910.0,61.48,16.88,32.1,9721.88359413914
34,54,2012-10-19,2210.0,False,2012,10,42,19,4,5015.0,23496.65,7439.214999999978,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,4255.0,13628.79,2278.5714285714284,12357.26860685236
34,55,2012-10-19,19.98,False,2012,10,42,19,4,15.0,44224.36,18195.69999999997,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,108.85,133.33,47.71428571428571,20451.80336735794
34,61,2012-10-19,17218.5,False,2012,10,42,19,4,19927.95,5826.23,10079.402499999975,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,23046.71,25177.17,19764.690000000002,15077.448548365588
34,56,2012-10-19,54.0,False,2012,10,42,19,4,144.0,5992.58,5598.692499999971,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,117.0,44224.36,96.42857142857143,16172.451083515125
37,50,2012-10-19,8.35,False,2012,10,42,19,4,19.26,8606.94,11986.512499999988,74.06,3.594,121.25,48.46,6.6,136.45,888.9,222.0951719,6.228,False,2,39910.0,5.91,1678.88,18.944285714285716,8779.87852728008
34,58,2012-10-19,5149.8,False,2012,10,42,19,4,5542.05,180.0,25651.33749999997,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,4369.47,14763.96,4782.934285714286,22461.734155187358
37,42,2012-10-19,2.97,False,2012,10,42,19,4,9.97,1491.01,1852.9749999999783,74.06,3.594,121.25,48.46,6.6,136.45,888.9,222.0951719,6.228,False,2,39910.0,2.97,6665.41,7.158571428571428,24987.078464790575
37,47,2012-10-19,16.88,False,2012,10,42,19,4,8.91,1678.88,4470.969999999988,74.06,3.594,121.25,48.46,6.6,724.63,888.9,222.0951719,6.228,False,2,39910.0,10.94,36699.87,9.645714285714288,6454.628448611121
34,60,2012-10-19,78760.85,False,2012,10,42,19,4,87449.92,724.1,20440.22249999997,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,76706.52,58628.76,84734.96714285715,29277.828304087052
37,44,2012-10-19,5335.16,False,2012,10,42,19,4,5368.65,42.8,16913.36249999999,74.06,3.594,121.25,48.46,6.6,724.63,888.9,222.0951719,6.228,False,2,39910.0,5547.36,3743.21,5305.877142857143,19611.449527894056
37,24,2012-10-19,6.0,False,2012,10,42,19,4,3.0,38209.59,16335.609999999973,74.06,3.594,121.25,48.46,6.6,724.63,888.9,222.0951719,6.228,False,2,39910.0,2.5,38917.3,6.4957142857142856,29000.664654585777
34,76,2012-10-19,37343.0,False,2012,10,42,19,4,39671.1,563.77,14909.979999999978,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,49062.79,9518.43,42106.02714285714,15071.27068243432
35,23,2012-10-19,8.98,False,2012,10,42,19,4,2.96,15414.37,29418.31749999998,56.53,3.969,2694.71,48.46,4.98,526.09,2051.88,142.8633629,8.665,False,1,103681.0,19.96,3435.04,10.69714285714286,33943.87294768987
37,23,2012-10-19,53.86,False,2012,10,42,19,4,52.34,12759.35,12025.972499999974,74.06,3.594,121.25,48.46,6.6,838.05,888.9,222.0951719,6.228,False,2,39910.0,66.22,36783.1,58.751428571428576,16537.52831469486
37,11,2012-10-19,56.8,False,2012,10,42,19,4,55.28,3124.19,10221.962499999978,74.06,3.594,121.25,48.46,6.6,838.05,888.9,222.0951719,6.228,False,2,39910.0,56.86,2263.79,51.839999999999996,10920.656731877472
35,10,2012-10-19,265.44,False,2012,10,42,19,4,208.43,6997.43,7084.617499999977,56.53,3.969,2694.71,48.46,4.98,526.09,2051.88,142.8633629,8.665,False,1,103681.0,221.77,33173.83,234.89142857142858,6136.368673801534
35,11,2012-10-19,47.31,False,2012,10,42,19,4,41.77,48132.68,15246.562499999976,56.53,3.969,2694.71,48.46,4.98,526.09,2051.88,142.8633629,8.665,False,1,103681.0,38.56,11371.19,47.66285714285714,17370.31893394573
37,10,2012-10-19,741.61,False,2012,10,42,19,4,615.87,7866.82,41001.952499999985,74.06,3.594,121.25,48.46,6.6,1579.67,888.9,222.0951719,6.228,False,2,39910.0,706.53,16822.89,745.75,36269.53163739246
35,12,2012-10-19,10496.29,False,2012,10,42,19,4,11057.02,1880.16,13841.334999999977,56.53,3.969,2694.71,48.46,4.98,526.09,2051.88,142.8633629,8.665,False,1,103681.0,10199.72,1862.0,10751.73,13093.328327014686
37,9,2012-10-19,352.24,False,2012,10,42,19,4,274.58,24422.23,7649.087499999985,74.06,3.594,121.25,48.46,6.6,99.01,888.9,222.0951719,6.228,False,2,39910.0,461.38,28.92,385.4114285714286,52947.04148884602
35,13,2012-10-19,1247.11,False,2012,10,42,19,4,1555.26,4321.5,1618.6024999999781,56.53,3.969,2694.71,48.46,4.98,526.09,2051.88,142.8633629,8.665,False,1,103681.0,1313.85,26325.53,1345.8899999999999,12638.939241368358
34,59,2012-10-19,7740.95,False,2012,10,42,19,4,8523.44,19960.47,25199.20749999997,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,10808.44,2955.1,9299.297142857142,36246.91921572808
35,14,2012-10-19,479.45,False,2012,10,42,19,4,695.93,33173.83,14413.577499999978,56.53,3.969,2694.71,48.46,4.98,526.09,2051.88,142.8633629,8.665,False,1,103681.0,455.78,47.31,483.6142857142857,16204.016310629195
34,64,2012-10-19,24407.77,False,2012,10,42,19,4,25137.45,6777.27,7991.742499999975,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,27852.9,5826.23,25182.894285714283,8651.045046576342
37,25,2012-10-19,14.74,False,2012,10,42,19,4,11.54,15045.85,7669.869999999974,74.06,3.594,121.25,48.46,6.6,724.63,888.9,222.0951719,6.228,False,2,39910.0,36.82,35198.98,12.911428571428571,17822.25777387009
36,50,2012-10-19,13.69,False,2012,10,42,19,4,9.99,18534.13,9409.309999999985,74.06,3.57,29.01,48.46,4.7,1406.03,632.1,222.0951719,6.228,False,0,39910.0,10.72,4822.05,17.96,9323.466910186198
36,6,2012-10-19,571.99,False,2012,10,42,19,4,612.98,20217.92,10564.027499999986,74.06,3.57,29.01,48.46,1.68,176.01,632.1,222.0951719,6.228,False,0,39910.0,642.84,154.06,617.8828571428572,25692.679333842578
36,56,2012-10-19,675.0,False,2012,10,42,19,4,594.0,11944.14,5580.472499999991,74.06,3.57,29.01,48.46,1.4,14.01,632.1,222.0951719,6.228,False,0,39910.0,684.0,2639.18,671.1428571428571,20778.225238956504
36,7,2012-10-19,17685.03,False,2012,10,42,19,4,17608.31,206.79,7806.187499999985,74.06,3.57,29.01,48.46,1.68,176.01,632.1,222.0951719,6.228,False,0,39910.0,16104.25,27089.79,17626.052857142855,6586.984500606595
36,55,2012-10-19,43.91,False,2012,10,42,19,4,50.62,8218.3,31963.81749999999,74.06,3.57,29.01,48.46,4.77,575.48,632.1,222.0951719,6.228,False,0,39910.0,98.99,155.34,74.26285714285714,28799.92796668451
36,8,2012-10-19,115.75,False,2012,10,42,19,4,81.46,68932.17,17566.107499999984,74.06,3.57,29.01,48.46,1.68,176.01,632.1,222.0951719,6.228,False,0,39910.0,130.04,18140.02,122.80285714285715,26046.516739645955
36,53,2012-10-19,155.34,False,2012,10,42,19,4,619.24,28320.29,14792.152499999991,74.06,3.57,29.01,48.46,1.4,14.01,632.1,222.0951719,6.228,False,0,39910.0,15.0,392.84,170.7942857142857,8998.535339292677
36,9,2012-10-19,433.66,False,2012,10,42,19,4,338.07,4944.6,2472.3649999999857,74.06,3.57,29.01,48.46,1.68,176.01,632.1,222.0951719,6.228,False,0,39910.0,563.96,30.76,429.61428571428576,10044.545922842664
37,2,2012-10-19,425.8,False,2012,10,42,19,4,553.09,7592.34,8967.842499999979,74.06,3.594,121.25,48.46,6.6,106.35,888.9,222.0951719,6.228,False,2,39910.0,2139.65,33218.67,579.5428571428572,8078.3573470038145
37,3,2012-10-19,11518.08,False,2012,10,42,19,4,10646.61,23345.91,20641.327499999978,74.06,3.594,121.25,48.46,6.6,811.41,888.9,222.0951719,6.228,False,2,39910.0,11484.95,3345.0,11424.577142857142,8333.445855889071
34,50,2012-10-19,1242.97,False,2012,10,42,19,4,1576.28,413.94,3052.2399999999784,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,1761.77,536.5,1436.4442857142858,3456.750699909368
34,75,2012-10-19,113.7,False,2012,10,42,19,4,11.64,1665.91,3340.4874999999743,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,2.96,66437.93,65.5442857142857,12723.229866947957
34,65,2012-10-19,10.85,False,2012,10,42,19,4,17.36,5450.0,3884.7799999999747,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,108.23,7199.13,42.72571428571428,7447.9695943275465
37,40,2012-10-19,140.95,False,2012,10,42,19,4,83.01,2204.2,1400.9149999999781,74.06,3.594,121.25,48.46,6.6,136.45,888.9,222.0951719,6.228,False,2,39910.0,119.99,37924.29,121.4157142857143,47805.283093866805
37,38,2012-10-19,18087.55,False,2012,10,42,19,4,17180.87,6429.74,16066.662499999977,74.06,3.594,121.25,48.46,6.6,724.63,888.9,222.0951719,6.228,False,2,39910.0,16775.64,45.52,18183.03142857143,35592.66819532993
34,67,2012-10-19,11430.08,False,2012,10,42,19,4,12075.77,81.88,11493.229999999974,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,12467.84,18019.5,10877.357142857143,39670.78892049091
37,36,2012-10-19,79090.67,False,2012,10,42,19,4,83007.86,18900.12,54677.96749999998,74.06,3.594,121.25,48.46,6.6,724.63,888.9,222.0951719,6.228,False,2,39910.0,78433.16,369.0,74486.55428571429,44778.750130416185
34,68,2012-10-19,2101.16,False,2012,10,42,19,4,2468.13,205.74,9170.399999999976,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,1955.0,34010.96,2263.905714285714,15391.622459637616
34,69,2012-10-19,1442.15,False,2012,10,42,19,4,1224.57,14359.3,3997.194999999973,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,1850.29,27241.47,1434.67,10635.73084317944
37,30,2012-10-19,57.88,False,2012,10,42,19,4,50.0,14365.46,21281.259999999977,74.06,3.594,121.25,48.46,6.6,136.45,888.9,222.0951719,6.228,False,2,39910.0,18.0,4684.37,60.75285714285714,20938.55857037195
34,70,2012-10-19,13250.38,False,2012,10,42,19,4,14035.32,6548.79,25651.907499999972,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,13795.47,1106.63,13707.325714285715,23963.066881099163
34,71,2012-10-19,13057.0,False,2012,10,42,19,4,14060.92,3292.57,20201.87499999997,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,13045.43,1195.63,14037.01857142857,11931.222033129578
37,29,2012-10-19,21.5,False,2012,10,42,19,4,329.0,4338.44,3363.602499999978,74.06,3.594,121.25,48.46,6.6,838.05,888.9,222.0951719,6.228,False,2,39910.0,113.5,23710.43,69.42857142857143,3462.7904050332763
34,72,2012-10-19,6842.15,False,2012,10,42,19,4,7438.51,5403.21,16609.879999999972,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,6517.95,1128.01,7565.271428571429,15782.201695510148
37,27,2012-10-19,3.94,False,2012,10,42,19,4,31.58,18530.92,8522.039999999977,74.06,3.594,121.25,48.46,6.6,724.63,888.9,222.0951719,6.228,False,2,39910.0,,25621.53,,23255.188155603828
34,73,2012-10-19,34137.73,False,2012,10,42,19,4,37910.24,107917.37,39019.72749999998,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,34504.95,81412.91,36707.158571428576,37296.67231990484
37,26,2012-10-19,39.24,False,2012,10,42,19,4,75.84,20887.23,22205.062499999975,74.06,3.594,121.25,48.46,6.6,136.45,888.9,222.0951719,6.228,False,2,39910.0,51.54,164.42,56.71142857142858,23686.336221648256
34,74,2012-10-19,1325.7,False,2012,10,42,19,4,1228.54,9759.02,21415.817499999976,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,1705.76,23.92,1452.7214285714285,28326.11530075338
34,66,2012-10-19,6360.87,False,2012,10,42,19,4,6621.97,110.14,8471.927499999974,58.47,3.61,725.01,48.46,9.18,370.91,2907.57,131.1499677,8.839,False,0,158114.0,7862.36,237.41,6868.212857142857,12445.93251738237
30,78,2012-10-19,31112.92,False,2012,10,42,19,4,33359.19,31860.4,21145.934999999987,68.52,3.594,37.11,48.46,0.15,640.64,1030.33,223.0598077,6.17,False,2,42988.0,30215.24,69.84,31831.144285714287,21887.160208370504
37,8,2012-10-19,82.7,False,2012,10,42,19,4,94.43,37434.48,13137.894999999986,74.06,3.594,121.25,48.46,6.6,106.35,888.9,222.0951719,6.228,False,2,39910.0,44.46,34338.17,94.82000000000001,12687.84167190584
37,7,2012-10-19,11015.81,False,2012,10,42,19,4,10629.27,41014.33,25466.994999999984,74.06,3.594,121.25,48.46,6.6,106.35,888.9,222.0951719,6.228,False,2,39910.0,10790.1,8525.71,10656.987142857144,14456.399005862539
31,5,2012-10-19,4345.96,False,2012,10,42,19,4,3005.45,273.72,20556.70749999998,68.52,3.594,2432.45,48.46,14.89,1202.44,9394.54,223.0598077,6.17,False,0,203750.0,3679.9,242.8,3546.4500000000003,21383.42069274018
31,6,2012-10-19,19357.14,False,2012,10,42,19,4,13045.26,28555.95,20119.599999999977,68.52,3.594,2432.45,48.46,14.89,1202.44,9394.54,223.0598077,6.17,False,0,203750.0,18664.58,7856.69,17646.73,10574.9307947376
40,10,2012-10-19,14749.31,False,2012,10,42,19,4,16514.89,7421.49,6439.769999999991,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,13990.11,707.99,14102.584285714287,5356.869020623414
31,7,2012-10-19,25393.73,False,2012,10,42,19,4,22787.87,4.0,6452.747499999978,68.52,3.594,2432.45,48.46,14.89,1202.44,9394.54,223.0598077,6.17,False,0,203750.0,24269.24,74.42,23928.682857142856,9196.961924627842
40,9,2012-10-19,18836.35,False,2012,10,42,19,4,19190.31,43.91,26973.89499999999,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,18129.33,4885.05,17791.257142857143,29632.990849518857
31,8,2012-10-19,22375.04,False,2012,10,42,19,4,20799.59,74.42,13398.869999999977,68.52,3.594,2432.45,48.46,14.89,1202.44,9394.54,223.0598077,6.17,False,0,203750.0,33340.63,9074.39,23742.235714285718,22880.150201659748
31,9,2012-10-19,25148.0,False,2012,10,42,19,4,29124.44,11458.18,10967.262499999977,68.52,3.594,2432.45,48.46,14.89,1202.44,9394.54,223.0598077,6.17,False,0,203750.0,24092.5,14411.38,26386.67142857143,8596.62468156533
40,8,2012-10-19,40359.06,False,2012,10,42,19,4,39314.66,509.13,19378.45999999999,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,55270.77,21996.62,38834.555714285714,21461.340616325248
31,10,2012-10-19,13860.85,False,2012,10,42,19,4,17412.02,414.15,4559.1124999999765,68.52,3.594,2432.45,48.46,14.89,1202.44,9394.54,223.0598077,6.17,False,0,203750.0,13931.78,37322.29,14188.778571428571,5878.18447664664
40,7,2012-10-19,38437.73,False,2012,10,42,19,4,37150.77,1702.9,12632.894999999988,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,35837.3,24436.39,36601.44142857143,16287.37232544047
31,11,2012-10-19,3390.27,False,2012,10,42,19,4,3460.46,1862.0,11248.864999999976,68.52,3.594,2432.45,48.46,14.89,1202.44,9394.54,223.0598077,6.17,False,0,203750.0,3458.65,335.28,3362.2557142857145,8076.319354961845
40,6,2012-10-19,22202.43,False,2012,10,42,19,4,27285.1,5170.49,18475.157499999987,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,33881.48,17166.32,27111.554285714286,16476.788941676146
31,12,2012-10-19,30601.96,False,2012,10,42,19,4,30404.96,7988.96,21666.484999999975,68.52,3.594,2432.45,48.46,14.89,1202.44,9394.54,223.0598077,6.17,False,0,203750.0,31227.96,6408.9,30983.905714285713,11195.734807272416
40,11,2012-10-19,4842.74,False,2012,10,42,19,4,3731.08,59617.62,19228.24499999999,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,4529.38,2735.48,4358.985714285714,24266.014293122073
31,13,2012-10-19,15102.05,False,2012,10,42,19,4,15437.51,7840.02,9964.357499999978,68.52,3.594,2432.45,48.46,14.89,1202.44,9394.54,223.0598077,6.17,False,0,203750.0,15145.71,1515.82,14342.675714285713,5397.452361818388
40,12,2012-10-19,36061.03,False,2012,10,42,19,4,37064.54,17844.72,15476.252499999991,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,38501.98,4860.01,36247.434285714284,12701.145844685225
31,3,2012-10-19,28555.95,False,2012,10,42,19,4,27168.6,12734.82,14151.234999999977,68.52,3.594,2432.45,48.46,14.89,1202.44,9394.54,223.0598077,6.17,False,0,203750.0,29162.4,65.75,28031.204285714284,12023.7895914747
31,2,2012-10-19,11963.16,False,2012,10,42,19,4,11117.66,88474.51,34495.45249999998,68.52,3.594,2432.45,48.46,14.89,1202.44,9394.54,223.0598077,6.17,False,0,203750.0,22061.67,1004.8,13029.827142857144,34339.12068604454
40,17,2012-10-19,1434.68,False,2012,10,42,19,4,2016.74,16339.29,13225.607499999984,46.33,4.0,412.06,48.46,6.1,38.76,2850.1,138.8336129,4.145,False,0,155083.0,1278.74,9223.17,1344.6257142857144,11037.652165020341
30,73,2012-10-19,141980.02,False,2012,10,42,19,4,149580.76,3640.07,53377.292499999974,68.52,3.594,37.11,48.46,0.15,75.11,1030.33,223.0598077,6.17,False,2,42988.0,120239.2,3770.6,136231.0,52830.935865971456
